site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH
1104475,5/3/2023,11.4,291,,7.129384550768606
1104475,5/4/2023,10.9,296,,6.699292679880239
1104475,5/5/2023,11.5,315,,6.772423170300796
1104475,5/6/2023,13.2,323,,6.8337774678301635
1104475,5/7/2023,14.8,315,,6.6941967542945795
1104475,5/8/2023,15.7,320,,6.624312367249342
1104475,5/9/2023,14.2,323,,7.329976156347835
1104475,5/10/2023,14.0,328,,6.671987771809087
1104475,5/11/2023,15.2,336,,7.202118946696139
1104475,5/12/2023,16.0,337,,6.787601074467221
1104475,5/13/2023,16.3,352,,6.973954125615191
1104475,5/14/2023,14.7,352,,6.970845600420347
1104475,5/15/2023,13.9,357,,6.609973197398071
1104475,5/16/2023,14.8,352,,6.621784785579286
1104475,5/17/2023,13.6,356,,6.893745415641431
1104475,5/18/2023,12.2,362,,6.818368798694832
1104475,5/19/2023,12.8,364,,6.821081828897181
1104475,5/20/2023,14.1,315,,7.347168140270419
1104475,5/21/2023,17.0,238,,7.495394195719545
1104475,5/22/2023,16.1,273,,6.941509531385902
1104475,5/23/2023,15.1,287,,7.155087184011548
1104475,5/24/2023,14.9,295,,7.187227947207203
1104475,5/25/2023,14.9,301,,6.555887827267451
1104475,5/26/2023,14.4,306,,7.0409688010101235
1104475,5/27/2023,14.9,317,,6.577021982992292
1104475,5/28/2023,16.2,333,,7.03986802801326
1104475,5/29/2023,15.9,339,,7.0816737569328
1104475,5/30/2023,14.5,349,,7.267563029733608
1104475,5/31/2023,14.7,355,,7.113830092084245
1104475,6/1/2023,15.7,357,,6.538026826995049
1104475,6/2/2023,16.5,350,,6.7641315903817
1104475,6/3/2023,15.5,336,,6.889418368209122
1104475,6/4/2023,13.3,338,,6.742010202099728
1104475,6/5/2023,13.7,331,,6.822281372806657
1104475,6/6/2023,14.6,335,,6.847056263659346
1104475,6/7/2023,14.5,339,,6.867239056836439
1104475,6/8/2023,14.2,343,,6.806042196650953
1104475,6/9/2023,14.1,339,,6.697907343474274
1104475,6/10/2023,14.1,343,,7.053022414986123
1104475,6/11/2023,14.9,349,,7.352894249006548
1104475,6/12/2023,16.1,346,,7.298985408014307
1104475,6/13/2023,17.5,341,,7.122765568251498
1104475,6/14/2023,17.5,330,,6.949705051479463
1104475,6/15/2023,18.2,329,,6.83315545976898
1104475,6/16/2023,18.2,339,,7.2178552631497555
1104475,6/17/2023,17.4,312,,6.551348674544691
1104475,6/18/2023,17.7,306,,7.361145217282112
1104475,6/19/2023,17.2,323,,6.554181747117035
1104475,6/20/2023,16.5,333,,6.7976474764292405
1104475,6/21/2023,16.5,337,,7.255512450797032
1104475,6/22/2023,16.2,353,,6.844510788762963
1104475,6/23/2023,16.2,367,,7.120065367218398
1104475,6/24/2023,17.7,354,,7.410099892390829
1104475,6/25/2023,19.5,328,,7.46360406862883
1104475,6/26/2023,20.9,322,,6.5847388936117754
1104475,6/27/2023,20.2,332,,7.3743168969452775
1104475,6/28/2023,19.3,334,,7.002731376619739
1104475,6/29/2023,18.8,349,,6.935264049933181
1104475,6/30/2023,18.1,356,,7.40089981375531
1104475,7/1/2023,18.3,351,,6.777180286383549
1104475,7/2/2023,18.9,300,,7.488376338379372
1104475,7/3/2023,20.7,252,,6.606189211001687
1104475,7/4/2023,20.5,267,,7.041668816549266
1104475,7/5/2023,20.4,299,,7.410796821265196
1104475,7/6/2023,22.1,297,,7.068913644903102
1104475,7/7/2023,21.7,310,,7.334653335847393
1104475,7/8/2023,21.7,315,,7.45499732638067
1104475,7/9/2023,21.5,318,,7.393392448677033
1104475,7/10/2023,20.9,274,,7.456079103524998
1104475,7/11/2023,21.4,283,,7.100200370183715
1104475,7/12/2023,21.6,305,,7.0196987131979665
1104475,7/13/2023,20.8,330,,6.661579727284848
1104475,7/14/2023,20.6,307,,7.180925054692065
1104475,7/15/2023,21.5,316,,6.94091095262886
1104475,7/16/2023,22.3,259,,6.935117555257695
1104475,7/17/2023,23.1,263,,6.630628099468006
1104475,7/18/2023,22.4,290,,7.166899530702807
1104475,7/19/2023,21.3,308,,7.463685001796493
1104475,7/20/2023,20.7,315,,7.30193418598581
1104475,7/21/2023,20.4,286,,6.729056772145885
1104475,7/22/2023,21.8,230,,7.247612561347548
1104475,7/23/2023,21.3,256,,6.772036157273944
1104475,7/24/2023,21.0,272,,7.073224908389138
1104475,7/25/2023,21.2,258,,7.096769484947775
1104475,7/26/2023,21.4,261,,7.24406876427773
1104475,7/27/2023,21.6,282,,7.4741605557370505
1104475,7/28/2023,21.8,297,,7.316030037802189
1104475,7/29/2023,22.3,261,,6.8891245756943125
1104475,7/30/2023,21.5,242,,6.876662527788127
1104475,7/31/2023,20.1,272,,6.804117329686494
1104475,8/1/2023,19.5,285,,7.21538151623791
1104475,8/2/2023,18.6,294,,6.602386279312549
1104475,8/3/2023,18.7,300,,7.405247598469365
1104475,8/4/2023,18.8,312,,6.759954069050579
1104475,8/5/2023,19.3,315,,6.67298366005744
1104475,8/6/2023,19.1,318,,6.858918204686232
1104475,8/7/2023,18.5,330,,6.59215797175856
1104475,8/8/2023,21.2,211,,6.9350762552474805
1104475,8/9/2023,21.2,225,,7.36517143816739
1104475,8/10/2023,20.8,242,,6.501648503071053
1104475,8/11/2023,19.9,268,,7.025212839948984
1104475,8/12/2023,20.0,267,,7.101692164219593
1104475,8/13/2023,21.0,273,,6.88794220831391
1104475,8/14/2023,20.7,283,,6.590788455521188
1104475,8/15/2023,20.7,255,,7.337774170788479
1104475,8/16/2023,19.8,274,,6.997965762871817
1104475,8/17/2023,19.4,286,,6.62581326907154
1104475,8/18/2023,20.4,241,,7.212573241673626
1104475,8/19/2023,19.3,254,,6.772224620764292
1104475,8/20/2023,19.3,273,,6.960972224110728
1104475,8/21/2023,20.1,273,,6.997722386911095
1104475,8/22/2023,20.2,276,,7.344539304221246
1104475,8/23/2023,19.1,288,,6.512298786285142
1104475,8/24/2023,18.7,295,,7.262693122078228
1104475,8/25/2023,19.0,203,,6.785392434428104
1104475,8/26/2023,20.2,233,,7.292948787382919
1104475,8/27/2023,20.0,254,,7.244260559249979
1104475,8/28/2023,19.6,267,,6.639318906712109
1104475,8/29/2023,19.6,273,,6.732424995302799
1104475,8/30/2023,20.0,266,,6.535298283987523
1104475,8/31/2023,19.0,356,,7.048301311073989
1104475,9/1/2023,17.9,290,,7.080514657634888
1104475,9/2/2023,18.1,294,,7.382367808106556
1104475,9/3/2023,19.0,301,,6.512411576656219
1104475,9/4/2023,19.8,307,,6.89303150697355
1104475,9/5/2023,20.4,307,,7.316940228724929
1104475,9/6/2023,21.2,305,,6.667315781740756
1104475,9/7/2023,21.7,307,,6.764030734783824
1104475,9/8/2023,21.3,301,,7.034539020238373
1104475,9/9/2023,20.8,305,,6.741695037573594
1104475,9/10/2023,20.6,295,,6.955285185480843
1104475,9/11/2023,20.6,290,,7.2267439450909885
1104475,9/12/2023,21.1,275,,7.133471130216915
1104475,9/13/2023,20.7,262,,7.083860355690286
1104475,9/14/2023,20.4,268,,7.156568028500861
1104475,9/15/2023,18.5,284,,7.137511736373043
1104475,9/16/2023,17.3,293,,7.441568364756436
1104475,9/17/2023,17.3,299,,7.308396527169863
1104475,9/18/2023,18.0,217,,7.455571051976119
1104475,9/19/2023,18.2,190,,7.185064057939663
1104475,9/20/2023,17.6,229,,7.36496804168954
1104475,9/21/2023,17.2,249,,7.420794987385354
1104475,9/22/2023,16.7,262,,6.895495252361134
1104475,9/23/2023,15.6,270,,7.1942276474565965
1104475,9/24/2023,15.8,266,,7.087995477653182
1104475,9/25/2023,15.7,272,,6.927868910699203
1104475,9/26/2023,15.1,284,,6.736699609161531
1104475,9/27/2023,14.4,286,,6.640079471018284
1104475,9/28/2023,14.7,290,,7.035557794518414
1104475,9/29/2023,14.5,267,,6.5567125194761395
1104475,9/30/2023,14.7,266,,7.249669302840261
1104475,10/1/2023,15.0,280,,6.980667727459887
1104475,10/2/2023,15.9,286,,6.919099120361721
1104475,10/3/2023,15.8,290,,7.065976706846716
1104475,10/4/2023,17.2,294,,7.27898601792038
1104475,10/5/2023,17.6,296,,7.470632279475258
1104475,10/6/2023,17.7,298,,7.40587740493503
1104475,10/7/2023,17.7,300,,6.684166412502471
1104475,10/8/2023,15.8,300,,6.76634915231395
1104475,10/9/2023,14.1,307,,7.435172154824597
1104475,10/10/2023,13.5,319,,6.731289718956867
1104475,10/11/2023,13.8,319,,7.32894541208983
1104475,10/12/2023,14.3,310,,7.086437184310052
1104475,10/13/2023,13.6,311,,6.609838549299975
1104475,10/14/2023,13.2,313,,6.772650649795467
1104475,10/15/2023,13.0,311,,7.458232818174873
1104475,10/16/2023,12.8,309,,7.465680156629059
1104475,10/17/2023,12.8,315,,6.909528120377011
1104475,10/18/2023,12.9,304,,6.553938283940002
1104475,10/19/2023,13.3,302,,7.380434226549557
1104475,10/20/2023,13.3,308,,6.713254861925061
1168250,4/4/2023,2.4,103,,7.029692995515507
1168250,4/5/2023,2.0,84,,6.891387567000558
1168250,4/6/2023,2.3,76,,7.442016760309125
1168250,4/7/2023,1.7,71,,7.153184127559657
1168250,4/8/2023,1.7,86,,7.078181156223854
1168250,4/9/2023,2.2,92,,7.228717309357958
1168250,4/10/2023,3.0,87,,6.517592303514376
1168250,4/11/2023,4.0,72,,7.225607323396133
1168250,4/12/2023,5.0,49,,6.557124279810772
1168250,4/13/2023,6.5,48,,6.6395876513753675
1168250,4/14/2023,8.3,53,,6.70576491887313
1168250,4/15/2023,9.2,64,,6.991271820580272
1168250,4/16/2023,10.0,75,,6.623066859119838
1168250,4/17/2023,9.1,90,,7.3159905507281096
1168250,4/18/2023,6.5,90,,6.548227170810067
1168250,4/19/2023,4.1,96,,6.5374999582826305
1168250,4/20/2023,5.1,98,,7.231573198723802
1168250,4/21/2023,7.8,102,,7.266424544907567
1168250,4/22/2023,7.5,106,,6.782491624632312
1168250,4/23/2023,6.7,85,,6.527859235368282
1168250,4/24/2023,6.2,79,,6.922360286730297
1168250,4/25/2023,5.7,91,,6.758309176606196
1168250,4/26/2023,5.4,97,,6.676349101319192
1168250,4/27/2023,6.7,104,,7.400385443570201
1168250,4/28/2023,7.1,104,,6.886204011766804
1168250,4/29/2023,6.9,109,,7.06185916742667
1168250,4/30/2023,6.6,106,,7.17091120780176
1168250,5/1/2023,6.8,70,,6.910117174900513
1168250,5/2/2023,6.3,84,,7.474405391600114
1168250,5/3/2023,6.3,90,,7.227308804990532
1168250,5/4/2023,6.3,94,,7.209884300276602
1168250,5/5/2023,6.8,94,,6.713936847134066
1168250,5/6/2023,7.9,97,,6.76830090227407
1168250,5/7/2023,9.4,99,,7.345474064093314
1168250,5/8/2023,10.2,103,,6.609468888635413
1168250,5/9/2023,8.8,104,,7.286465335058268
1168250,5/10/2023,8.8,107,,7.190798731704863
1168250,5/11/2023,10.5,109,,6.722303456569799
1168250,5/12/2023,12.1,113,,7.353886581057235
1168250,5/13/2023,12.5,116,,6.91883881488564
1168250,5/14/2023,10.2,117,,7.494075711073502
1168250,5/15/2023,9.6,119,,6.657502180198455
1168250,5/16/2023,11.1,122,,7.41397720102496
1168250,5/17/2023,9.7,124,,7.031737771470743
1168250,5/18/2023,8.1,127,,6.527227779621447
1168250,5/19/2023,9.6,129,,6.6085549890513855
1168250,5/20/2023,10.0,126,,7.335081972279098
1168250,5/21/2023,10.2,95,,6.719275659175484
1168250,5/22/2023,10.4,102,,6.508554902312275
1168250,5/23/2023,11.2,111,,7.459193875039839
1168250,5/24/2023,11.2,118,,6.882547405684443
1168250,5/25/2023,9.9,128,,7.03338246778259
1168250,5/26/2023,9.7,126,,6.953068212708167
1168250,5/27/2023,10.9,128,,7.459308031231519
1168250,5/28/2023,12.9,131,,7.030924262374991
1168250,5/29/2023,13.8,134,,7.050262186209196
1168250,5/30/2023,13.1,135,,6.9368555089935295
1168250,5/31/2023,13.8,137,,7.191591186334632
1168250,6/1/2023,15.1,139,,7.465782647917508
1168250,6/2/2023,14.8,136,,7.0941945740433106
1168250,6/3/2023,12.7,157,,7.260138893425868
1168250,6/4/2023,10.6,140,,7.395964234688037
1168250,6/5/2023,11.1,142,,6.9939459338363426
1168250,6/6/2023,11.5,143,,6.840435366543878
1168250,6/7/2023,10.6,144,,7.039781642150053
1168250,6/8/2023,10.9,151,,7.219789264752538
1168250,6/9/2023,10.8,155,,6.943349413032188
1168250,6/10/2023,11.7,161,,6.620424315415777
1168250,6/11/2023,12.8,160,,7.168755968273307
1168250,6/12/2023,14.3,153,,6.883217196255678
1168250,6/13/2023,14.3,188,,6.60205040471714
1168250,6/14/2023,12.9,171,,7.378775077081816
1168250,6/15/2023,13.5,144,,7.208107264974318
1168250,6/16/2023,13.4,144,,7.17753967948044
1168250,6/17/2023,12.8,139,,6.848782526510817
1168250,6/18/2023,12.7,125,,7.102882857319433
1168250,6/19/2023,12.8,131,,6.88411422631853
1168250,6/20/2023,14.3,140,,6.958506349472168
1168250,6/21/2023,14.9,148,,6.950362688197391
1168250,6/22/2023,14.0,152,,7.206336923077898
1168250,6/23/2023,14.6,154,,7.180370398879561
1168250,6/24/2023,14.9,133,,7.495105988608888
1168250,6/25/2023,15.4,99,,6.969623237758432
1168250,6/26/2023,15.6,106,,7.30708181803819
1168250,6/27/2023,14.8,79,,7.188442115656397
1168250,6/28/2023,14.8,90,,6.867852900640833
1168250,6/29/2023,14.7,98,,6.744146812311398
1168250,6/30/2023,14.9,108,,6.926756091655386
1168250,7/1/2023,15.7,118,,7.426180297875684
1168250,7/2/2023,15.1,108,,7.249916940851152
1168250,7/3/2023,15.2,69,,7.085379241436442
1168250,7/4/2023,15.4,76,,7.278219964504654
1168250,7/5/2023,16.2,75,,6.593511372497174
1168250,7/6/2023,17.0,88,,6.716110090697176
1168250,7/7/2023,16.7,80,,7.082085330714617
1168250,7/8/2023,17.3,91,,6.625041370154612
1168250,7/9/2023,17.2,99,,7.139999158261838
1168250,7/10/2023,16.3,47,,6.679748120150021
1168250,7/11/2023,16.3,61,,6.75243533337582
1168250,7/12/2023,16.6,76,,7.16072439847936
1168250,7/13/2023,16.8,82,,6.862231248856682
1168250,7/14/2023,16.8,73,,7.178898464004899
1168250,7/15/2023,17.4,83,,7.016650464673973
1168250,7/16/2023,17.6,82,,6.765178529701933
1168250,7/17/2023,17.5,71,,6.985616329404242
1168250,7/18/2023,17.5,82,,6.782902835757929
1168250,7/19/2023,17.1,85,,6.782307343042466
1168250,7/20/2023,16.2,90,,6.511596562246674
1168250,7/21/2023,16.4,103,,6.517907494492843
1168250,7/22/2023,16.5,98,,7.163433565065938
1168250,7/23/2023,16.0,102,,6.759384829592783
1168250,7/24/2023,16.5,109,,6.758132882982039
1168250,7/25/2023,17.1,117,,7.226958181547947
1168250,7/26/2023,17.5,121,,7.069786599200279
1168250,7/27/2023,17.9,124,,6.545179390302883
1168250,7/28/2023,19.3,117,,7.409092432065493
1168250,7/29/2023,18.9,115,,7.380495883815257
1168250,7/30/2023,16.5,94,,6.894451770751637
1168250,7/31/2023,15.6,106,,7.395049668712864
1168250,8/1/2023,14.9,117,,7.025511698885336
1168250,8/2/2023,14.2,121,,6.701940087974406
1168250,8/3/2023,15.0,127,,7.049958614711716
1168250,8/4/2023,15.6,129,,6.925870766216094
1168250,8/5/2023,16.4,120,,7.166454635772501
1168250,8/6/2023,15.9,125,,6.982569252138365
1168250,8/7/2023,15.1,136,,6.788540763385317
1168250,8/8/2023,16.6,138,,6.781090336135362
1168250,8/9/2023,16.7,125,,7.3501757910304
1168250,8/10/2023,16.2,125,,7.3584920124846045
1168250,8/11/2023,16.5,133,,7.494394259016959
1168250,8/12/2023,15.6,136,,6.625968318798702
1168250,8/13/2023,16.9,142,,6.818298401052942
1168250,8/14/2023,17.2,140,,7.390811521007059
1168250,8/15/2023,16.4,113,,7.366387611055127
1168250,8/16/2023,16.4,105,,7.469331117416187
1168250,8/17/2023,16.7,111,,6.916151186661322
1168250,8/18/2023,16.5,85,,7.307558994695967
1168250,8/19/2023,14.6,86,,6.924460951706955
1168250,8/20/2023,15.2,96,,6.505948147193563
1168250,8/21/2023,16.4,107,,7.318770425844832
1168250,8/22/2023,15.3,114,,6.9239716306263945
1168250,8/23/2023,14.5,120,,7.176602321732151
1168250,8/24/2023,14.0,123,,6.7658976315737505
1168250,8/25/2023,15.4,126,,7.288371798245098
1168250,8/26/2023,16.6,105,,7.271266874743799
1168250,8/27/2023,16.0,115,,6.899193544452953
1168250,8/28/2023,15.8,121,,7.340839780816785
1168250,8/29/2023,16.7,122,,7.331554295121388
1168250,8/30/2023,16.6,95,,7.117655758905328
1168250,8/31/2023,14.7,89,,6.54895523946761
1168250,9/1/2023,13.5,101,,6.947632047986269
1168250,9/2/2023,14.0,111,,7.022266127324777
1168250,9/3/2023,15.9,119,,7.2501552910438205
1168250,9/4/2023,16.5,124,,6.835666364529726
1168250,9/5/2023,17.7,128,,6.985415868697271
1168250,9/6/2023,18.4,130,,7.371144429294097
1168250,9/7/2023,18.7,129,,7.269486797636019
1168250,9/8/2023,18.3,133,,6.627234133432882
1168250,9/9/2023,17.7,98,,7.489779733689337
1168250,9/10/2023,17.6,102,,7.217201273321113
1168250,9/11/2023,17.4,101,,7.32342882955512
1168250,9/12/2023,17.4,107,,6.698172365826429
1168250,9/13/2023,16.1,117,,7.0044618479566445
1168250,9/14/2023,14.9,107,,7.051786676165673
1168250,9/15/2023,13.2,112,,6.833132258437677
1168250,9/16/2023,13.3,118,,7.088979701083637
1168250,9/17/2023,13.7,122,,6.805687206211274
1168250,9/18/2023,13.9,112,,7.206680398111941
1168250,9/19/2023,13.6,72,,6.817028461028318
1168250,9/20/2023,12.9,85,,6.8352177282885105
1168250,9/21/2023,11.9,94,,6.777861124574775
1168250,9/22/2023,11.9,102,,6.721859453389912
1168250,9/23/2023,11.4,108,,6.9849781482912245
1168250,9/24/2023,11.3,113,,7.1329441796300195
1168250,9/25/2023,11.6,110,,7.084334470876021
1168250,9/26/2023,11.3,109,,7.233432431687569
1168250,9/27/2023,10.1,111,,6.613761393283554
1168250,9/28/2023,10.0,116,,6.720990350385462
1168250,9/29/2023,10.5,111,,6.812428762549056
1168250,9/30/2023,11.4,95,,6.564188380594635
1168250,10/1/2023,12.1,98,,7.294794381654085
1168250,10/2/2023,12.6,106,,6.922161635377184
1168250,10/3/2023,12.8,113,,6.625776365723309
1168250,10/4/2023,13.9,117,,6.706013121834672
1168250,10/5/2023,13.9,122,,7.374906565371861
1168250,10/6/2023,13.4,125,,7.145544464355338
1168250,10/7/2023,13.9,112,,6.634174365021391
1168250,10/8/2023,11.4,67,,6.597584561720164
1168250,10/9/2023,10.1,79,,7.466450137447327
1168250,10/10/2023,9.6,86,,6.943881969629901
1168250,10/11/2023,10.1,91,,6.6688847843245025
1168250,10/12/2023,10.3,94,,7.070864052109623
1168250,10/13/2023,9.1,97,,7.238169927067101
1168250,10/14/2023,8.6,100,,7.1211262584933195
1168250,10/15/2023,8.5,102,,7.364170661692996
1168250,10/16/2023,8.8,104,,6.836885136892359
1168250,10/17/2023,8.5,107,,6.813222899236574
1168250,10/18/2023,9.2,107,,7.294710452263931
1168250,10/19/2023,9.0,108,,7.183964527108212
1168250,10/20/2023,9.7,112,,7.338180995637913
15s,20d,14n,,,7.237185990939201
1170100,4/4/2023,5.1,,,7.000223749088577
1170100,4/5/2023,4.3,,,6.554842718906684
1170100,4/6/2023,4.9,,,7.329883270793629
1170100,4/7/2023,3.9,,,6.880233624993463
1170100,4/8/2023,3.8,,,6.81464685612635
1170100,4/9/2023,4.2,,,7.20258961847981
1170100,4/10/2023,5.2,,,6.730464280416225
1170100,4/11/2023,6.4,,,6.520612395796949
1170100,4/12/2023,8.1,,,7.039350796920169
1170100,4/13/2023,9.5,,,6.665032832673024
1170100,4/14/2023,11.3,,,6.9568444760825985
1170100,4/15/2023,12.1,,,6.942762069582145
1170100,4/16/2023,12,,,6.907508190951274
1170100,4/17/2023,,,,6.837001094520846
1170100,4/18/2023,9.2,,,6.573569199774167
1170100,4/19/2023,6.8,,,6.91112953800414
1170100,4/20/2023,7.7,,,7.366653960763804
1170100,4/21/2023,10.2,,,7.055498873645164
1170100,4/22/2023,9.5,,,6.51966967981037
1170100,4/23/2023,8.1,,,7.116482013235099
1170100,4/24/2023,7.9,,,7.280376379650143
1170100,4/25/2023,7,,,7.253864477113021
1170100,4/26/2023,7.5,,,6.926830693229376
1170100,4/27/2023,8.7,,,7.286736947907802
1170100,4/28/2023,8.8,,,7.495130448145541
1170100,4/29/2023,8.8,,,6.547180472283214
1170100,4/30/2023,8,,,7.307866357561055
1170100,5/1/2023,8.5,,,6.656402554416119
1170100,5/2/2023,8,,,7.109229631269047
1170100,5/3/2023,8,,,6.8495698328489265
1170100,5/4/2023,8,,,7.146091121746513
1170100,5/5/2023,8.8,,,6.675147232481048
1170100,5/6/2023,10.1,,,6.771658436423773
1170100,5/7/2023,11.3,,,6.734739708768196
1170100,5/8/2023,12.4,,,7.317882045690365
1170100,5/9/2023,10.8,,,6.856689731177239
1170100,5/10/2023,10.6,,,6.974416171238476
1170100,5/11/2023,12.2,,,7.410340159841729
1170100,5/12/2023,13.7,,,6.982683440597712
1170100,5/13/2023,14.5,,,7.066942107301219
1170100,5/14/2023,12.5,,,7.165556488497876
1170100,5/15/2023,11.6,,,7.445633782394077
1170100,5/16/2023,12.4,,,6.563195407398018
1170100,5/17/2023,11.7,,,7.2714820431210025
1170100,5/18/2023,10,,,7.396326541076595
1170100,5/19/2023,10.7,,,6.84604096836895
1170100,5/20/2023,11.3,,,6.895980772511222
1170100,5/21/2023,12.9,,,6.766172384397963
1170100,5/22/2023,12.8,,,6.987403715035073
1170100,5/23/2023,13.4,,,6.964890437452716
1170100,5/24/2023,13.2,,,6.579264662379401
1170100,5/25/2023,12.1,,,6.644087419958
1170100,5/26/2023,12,,,6.570838946117526
1170100,5/27/2023,13.3,,,7.312669841837913
1170100,5/28/2023,15.4,,,6.596302322846573
1170100,5/29/2023,16.3,,,6.730917544809955
1170100,5/30/2023,15.3,,,7.130537658902528
1170100,5/31/2023,15.8,,,6.777139003490757
1170100,6/1/2023,17.2,,,6.682127630975038
1170100,6/2/2023,18.5,,,6.740362957017501
1170100,6/3/2023,15.8,,,7.247090628160228
1170100,6/4/2023,13.1,,,7.229181510034484
1170100,6/5/2023,13.5,,,7.117170780856807
1170100,6/6/2023,13.8,,,6.573272624490671
1170100,6/7/2023,13.3,,,6.957996945053011
1170100,6/8/2023,13,,,6.810174734708078
1170100,6/9/2023,13.2,,,6.890314613036461
1170100,6/10/2023,13.7,,,7.246025361605888
1170100,6/11/2023,15.3,,,6.634809863456547
1170100,6/12/2023,16.9,,,6.748703336483078
1170100,6/13/2023,17.4,,,6.544096547371834
1170100,6/14/2023,16.1,,,7.393993139675157
1170100,6/15/2023,16.4,,,7.2626422581460055
1170100,6/16/2023,16.6,,,6.626783823878128
1170100,6/17/2023,15.5,,,6.837372080194734
1170100,6/18/2023,15.9,,,7.281059600021662
1170100,6/19/2023,16.5,,,7.105215897820731
1170100,6/20/2023,17.1,,,7.2322756512710775
1170100,6/21/2023,,,,7.020360440961034
1170100,6/22/2023,,,,6.854356254293802
1170100,6/23/2023,18.5,,,6.7644729758786095
1170100,6/24/2023,19.2,,,7.483595856801834
1170100,6/25/2023,19.9,,,7.434653810024903
1170100,6/26/2023,19.8,,,6.555639656391629
1170100,6/27/2023,17.5,,,6.550313852095997
1170100,6/28/2023,17.4,,,7.11466452833953
1170100,6/29/2023,16.7,,,6.524398684193847
1170100,6/30/2023,17.6,,,6.7649332411454
1170100,7/1/2023,18.4,,,6.698500533715134
1170100,7/2/2023,17,,,7.356433573635622
1170100,7/3/2023,16.7,,,6.731484084422043
1170100,7/4/2023,16.9,,,7.02760733372719
1170100,7/5/2023,17.8,,,7.472956596952829
1170100,7/6/2023,18.4,,,6.554843046173751
1170100,7/7/2023,19,,,7.332020985000527
1170100,7/8/2023,19.2,,,7.422118164602939
1170100,7/9/2023,18.6,,,6.556475147614512
1170100,7/10/2023,,,,7.010474610521445
1170100,7/11/2023,,,,7.3442172243119055
1170100,7/12/2023,,,,7.460873082086637
1170100,7/13/2023,,,,7.324354578735107
1170100,7/14/2023,,,,7.220030796544796
1170100,7/15/2023,,,,6.639931561365214
1170100,7/16/2023,,,,6.928990090555587
1170100,7/17/2023,,,,6.748120133903583
1170100,7/18/2023,,,,7.1519862996208525
1170100,7/19/2023,,,,6.925851198809857
1170100,7/20/2023,,,,7.217829279316924
1170100,7/21/2023,,,,6.506233542135089
1170100,7/22/2023,,,,6.934294218692947
1170100,7/23/2023,,,,7.036726061462824
1170100,7/24/2023,,,,7.443349952914879
1170100,7/25/2023,,,,6.67562534600779
1170100,7/26/2023,,,,7.3363045772764774
1170100,7/27/2023,,,,6.627560536579108
1170100,7/28/2023,,,,6.788587544627741
1170100,7/29/2023,19.4,,,7.148818467949757
1170100,7/30/2023,17.9,,,6.702926709268381
1170100,7/31/2023,17,,,7.060347123249752
1170100,8/1/2023,16.7,,,7.263736379836999
1170100,8/2/2023,15.8,,,7.35204588036949
1170100,8/3/2023,16.1,,,7.408542811734852
1170100,8/4/2023,16.8,,,7.03750857967895
1170100,8/5/2023,17.6,,,6.791770566984166
1170100,8/6/2023,17.7,,,7.461695753357328
1170100,8/7/2023,16.5,,,6.56683623417582
1170100,8/8/2023,17.9,,,6.661815577243472
1170100,8/9/2023,18.8,,,7.4213108271822
1170100,8/10/2023,18.1,,,6.788122353378313
1170100,8/11/2023,18.1,,,6.74711725138437
1170100,8/12/2023,17.4,,,6.653846917976375
1170100,8/13/2023,19.1,,,6.618786918600284
1170100,8/14/2023,18.9,,,6.645004160336633
1170100,8/15/2023,18.1,,,7.200276620436554
1170100,8/16/2023,17.8,,,6.830076671107646
1170100,8/17/2023,17.9,,,7.176884860535176
1170100,8/18/2023,18.5,,,7.0421865973142035
1170100,8/19/2023,16.8,,,7.009053813545204
1170100,8/20/2023,17.2,,,7.228280375904659
1170100,8/21/2023,18,,,7.3119885135806655
1170100,8/22/2023,17.8,,,6.885280085340023
1170100,8/23/2023,17,,,6.970560911626681
1170100,8/24/2023,16.3,,,7.4585975423440525
1170100,8/25/2023,16.4,,,7.414831365714633
1170100,8/26/2023,18,,,6.706661922161095
1170100,8/27/2023,18,,,7.398766590310089
1170100,8/28/2023,18.1,,,6.5020115393428455
1170100,8/29/2023,19.2,,,6.816600640126742
1170100,8/30/2023,19.2,,,7.219593457487526
1170100,8/31/2023,17.3,,,6.715645469901951
1170100,9/1/2023,15.6,,,7.016527367189795
1170100,9/2/2023,16,,,6.960361983487834
1170100,9/3/2023,18.2,,,7.458305817503729
1170100,9/4/2023,19,,,7.093920995870198
1170100,9/5/2023,19.9,,,6.847160495746233
1170100,9/6/2023,20.7,,,6.912321823108586
1170100,9/7/2023,21.1,,,7.321750656236681
1170100,9/8/2023,20.9,,,6.579155132345905
1170100,9/9/2023,20.4,,,6.9362425313972995
1170100,9/10/2023,19.9,,,7.318852060869788
1170100,9/11/2023,19.6,,,7.412864385746652
1170100,9/12/2023,19.7,,,7.440415473767238
1170100,9/13/2023,18.2,,,7.457123808411246
1170100,9/14/2023,17.3,,,7.337959256003687
1170100,9/15/2023,15.4,,,6.6631957186693045
1170100,9/16/2023,15.4,,,7.277763688947113
1170100,9/17/2023,15.1,,,6.9227741771747136
1170100,9/18/2023,15.6,,,7.20704404955979
1170100,9/19/2023,15.2,,,6.871394887916849
1170100,9/20/2023,14.8,,,7.365655705378085
1170100,9/21/2023,14,,,7.328217080445648
1170100,9/22/2023,13.7,,,6.54892626136586
1170100,9/23/2023,13,,,7.3750988926311924
1170100,9/24/2023,12.8,,,6.756080797362101
